row_id,order_id,created_at,item_id,quantity,delivery,cust_id,add_id
833,ORD_0331,2025-06-27 15:32:00,it010,1,Y,24,416
834,ORD_0331,2025-06-27 15:32:00,it029,2,Y,24,394
835,ORD_0332,2025-06-28 14:37:00,it012,3,N,72,626
836,ORD_0332,2025-06-28 14:37:00,it023,1,Y,72,473
837,ORD_0332,2025-06-28 14:37:00,it028,1,Y,72,711
838,ORD_0333,2025-06-29 16:13:00,it018,2,N,77,291
839,ORD_0333,2025-06-29 16:13:00,it023,2,N,77,804
840,ORD_0334,2025-06-30 20:56:00,it018,1,N,90,512
841,ORD_0335,2025-07-01 14:46:00,it017,1,N,17,779
842,ORD_0335,2025-07-01 14:46:00,it021,1,Y,17,8
843,ORD_0336,2025-07-02 13:18:00,it017,1,N,58,109
844,ORD_0336,2025-07-02 13:18:00,it010,3,N,58,868
845,ORD_0336,2025-07-02 13:18:00,it030,2,Y,58,879
846,ORD_0337,2025-07-03 15:43:00,it019,1,N,5,161
847,ORD_0337,2025-07-03 15:43:00,it024,1,Y,5,74
848,ORD_0337,2025-07-03 15:43:00,it025,1,N,5,722
849,ORD_0337,2025-07-03 15:43:00,it024,2,N,5,643
850,ORD_0338,2025-07-04 15:11:00,it032,3,Y,58,33
851,ORD_0338,2025-07-04 15:11:00,it029,2,N,58,212
852,ORD_0339,2025-07-05 13:28:00,it021,2,Y,7,38
853,ORD_0339,2025-07-05 13:28:00,it025,3,Y,7,662
854,ORD_0340,2025-07-06 13:31:00,it019,3,Y,50,220
855,ORD_0340,2025-07-06 13:31:00,it018,1,Y,50,638
856,ORD_0340,2025-07-06 13:31:00,it019,2,N,50,185
857,ORD_0341,2025-07-07 15:43:00,it016,1,N,15,624
858,ORD_0341,2025-07-07 15:43:00,it031,3,Y,15,686
859,ORD_0342,2025-07-09 01:46:00,it024,1,Y,50,221
860,ORD_0342,2025-07-09 01:46:00,it023,1,Y,50,177
861,ORD_0343,2025-07-09 12:54:00,it016,2,N,89,423
862,ORD_0343,2025-07-09 12:54:00,it021,3,N,89,851
863,ORD_0343,2025-07-09 12:54:00,it004,3,Y,89,167
864,ORD_0344,2025-07-10 12:53:00,it032,3,N,14,519
865,ORD_0344,2025-07-10 12:53:00,it018,3,Y,14,821
866,ORD_0344,2025-07-10 12:53:00,it022,1,N,14,644
867,ORD_0345,2025-07-11 21:12:00,it010,1,N,49,752
868,ORD_0345,2025-07-11 21:12:00,it015,2,N,49,710
869,ORD_0345,2025-07-11 21:12:00,it008,3,N,49,826
870,ORD_0345,2025-07-11 21:12:00,it025,1,Y,49,86
871,ORD_0346,2025-07-12 16:35:00,it020,3,N,45,255
872,ORD_0347,2025-07-13 21:29:00,it023,2,Y,11,312
873,ORD_0347,2025-07-13 21:29:00,it027,3,Y,11,708
874,ORD_0347,2025-07-13 21:29:00,it017,1,N,11,695
875,ORD_0348,2025-07-15 01:11:00,it018,2,Y,18,274
876,ORD_0348,2025-07-15 01:11:00,it021,1,N,18,508
877,ORD_0348,2025-07-15 01:11:00,it025,1,N,18,628
878,ORD_0349,2025-07-15 22:34:00,it017,3,Y,94,154
879,ORD_0349,2025-07-15 22:34:00,it017,1,N,94,357
880,ORD_0350,2025-07-16 12:44:00,it021,1,Y,81,228
881,ORD_0350,2025-07-16 12:44:00,it026,3,N,81,638
882,ORD_0350,2025-07-16 12:44:00,it020,3,N,81,680
883,ORD_0350,2025-07-16 12:44:00,it019,3,N,81,238
884,ORD_0351,2025-07-18 00:22:00,it018,3,Y,43,181
885,ORD_0352,2025-07-18 17:55:00,it029,1,Y,66,543
886,ORD_0352,2025-07-18 17:55:00,it021,3,Y,66,890
887,ORD_0353,2025-07-19 14:24:00,it013,1,N,11,674
888,ORD_0353,2025-07-19 14:24:00,it023,3,N,11,288
889,ORD_0353,2025-07-19 14:24:00,it002,1,N,11,452
890,ORD_0354,2025-07-20 18:48:00,it021,3,Y,45,113
891,ORD_0354,2025-07-20 18:48:00,it004,3,N,45,157
892,ORD_0354,2025-07-20 18:48:00,it017,3,N,45,523
893,ORD_0354,2025-07-20 18:48:00,it007,1,N,45,706
894,ORD_0355,2025-07-21 12:06:00,it017,2,N,60,546
895,ORD_0355,2025-07-21 12:06:00,it022,3,Y,60,363
896,ORD_0355,2025-07-21 12:06:00,it022,1,Y,60,3
897,ORD_0355,2025-07-21 12:06:00,it005,1,Y,60,356
898,ORD_0356,2025-07-22 14:20:00,it018,3,Y,49,357
899,ORD_0356,2025-07-22 14:20:00,it021,1,Y,49,158
900,ORD_0356,2025-07-22 14:20:00,it011,3,N,49,181
901,ORD_0356,2025-07-22 14:20:00,it018,3,Y,49,219
902,ORD_0357,2025-07-23 15:27:00,it021,2,N,76,394
903,ORD_0358,2025-07-24 17:37:00,it023,1,Y,88,733
904,ORD_0358,2025-07-24 17:37:00,it015,2,N,88,593
905,ORD_0358,2025-07-24 17:37:00,it004,1,Y,88,636
906,ORD_0359,2025-07-25 13:38:00,it021,3,N,5,496
907,ORD_0359,2025-07-25 13:38:00,it022,2,N,5,642
908,ORD_0359,2025-07-25 13:38:00,it019,1,N,5,687
909,ORD_0359,2025-07-25 13:38:00,it028,3,Y,5,141
910,ORD_0360,2025-07-26 15:30:00,it023,3,Y,51,678
911,ORD_0360,2025-07-26 15:30:00,it022,3,Y,51,389
912,ORD_0360,2025-07-26 15:30:00,it021,2,Y,51,295
913,ORD_0360,2025-07-26 15:30:00,it023,2,N,51,77
914,ORD_0361,2025-07-28 01:41:00,it001,2,Y,52,469
915,ORD_0362,2025-07-29 00:27:00,it019,2,Y,1,788
916,ORD_0363,2025-07-29 21:14:00,it024,1,Y,22,457
917,ORD_0363,2025-07-29 21:14:00,it029,3,N,22,268
918,ORD_0364,2025-07-30 16:24:00,it022,3,N,22,442
919,ORD_0364,2025-07-30 16:24:00,it031,3,N,22,660
920,ORD_0365,2025-07-31 16:29:00,it028,3,Y,86,31
921,ORD_0366,2025-08-01 12:41:00,it023,2,Y,95,615
922,ORD_0367,2025-08-02 18:51:00,it017,2,Y,5,220
923,ORD_0367,2025-08-02 18:51:00,it024,1,N,5,435
924,ORD_0367,2025-08-02 18:51:00,it029,2,Y,5,386
925,ORD_0368,2025-08-03 20:04:00,it020,3,Y,18,93
926,ORD_0368,2025-08-03 20:04:00,it019,3,N,18,223
927,ORD_0368,2025-08-03 20:04:00,it029,1,Y,18,547
928,ORD_0368,2025-08-03 20:04:00,it030,2,N,18,554
929,ORD_0369,2025-08-05 01:39:00,it015,1,N,68,53
930,ORD_0369,2025-08-05 01:39:00,it022,1,N,68,118
931,ORD_0369,2025-08-05 01:39:00,it023,3,N,68,175
932,ORD_0369,2025-08-05 01:39:00,it031,2,N,68,548
933,ORD_0370,2025-08-05 12:28:00,it023,1,N,3,296
934,ORD_0370,2025-08-05 12:28:00,it019,3,N,3,114
935,ORD_0370,2025-08-05 12:28:00,it024,2,N,3,482
936,ORD_0371,2025-08-06 15:22:00,it011,2,N,39,201
937,ORD_0371,2025-08-06 15:22:00,it020,3,N,39,518
938,ORD_0371,2025-08-06 15:22:00,it007,1,Y,39,431
939,ORD_0372,2025-08-07 21:27:00,it016,2,N,52,851
940,ORD_0373,2025-08-08 15:10:00,it001,1,N,85,491
941,ORD_0373,2025-08-08 15:10:00,it028,2,N,85,268
942,ORD_0373,2025-08-08 15:10:00,it032,1,N,85,602
943,ORD_0373,2025-08-08 15:10:00,it004,2,N,85,192
944,ORD_0374,2025-08-09 16:22:00,it030,3,Y,26,530
945,ORD_0374,2025-08-09 16:22:00,it024,2,Y,26,574
946,ORD_0374,2025-08-09 16:22:00,it014,2,Y,26,666
947,ORD_0375,2025-08-10 20:11:00,it026,1,N,26,768
948,ORD_0375,2025-08-10 20:11:00,it031,1,N,26,541
949,ORD_0376,2025-08-11 14:00:00,it020,2,N,42,590
950,ORD_0376,2025-08-11 14:00:00,it018,1,N,42,770
951,ORD_0376,2025-08-11 14:00:00,it022,2,Y,42,535
952,ORD_0377,2025-08-12 23:30:00,it019,3,N,12,762
953,ORD_0377,2025-08-12 23:30:00,it026,2,Y,12,573
954,ORD_0378,2025-08-13 20:21:00,it002,2,Y,22,138
955,ORD_0378,2025-08-13 20:21:00,it025,3,N,22,846
956,ORD_0378,2025-08-13 20:21:00,it007,3,N,22,314
957,ORD_0378,2025-08-13 20:21:00,it018,1,Y,22,124
958,ORD_0379,2025-08-14 21:44:00,it023,1,N,76,648
959,ORD_0379,2025-08-14 21:44:00,it027,2,Y,76,817
960,ORD_0379,2025-08-14 21:44:00,it020,1,N,76,80
961,ORD_0380,2025-08-15 13:55:00,it028,3,Y,5,365
962,ORD_0381,2025-08-16 12:38:00,it031,2,Y,63,302
963,ORD_0381,2025-08-16 12:38:00,it005,2,N,63,186
964,ORD_0382,2025-08-17 23:51:00,it027,2,Y,47,498
965,ORD_0382,2025-08-17 23:51:00,it024,1,N,47,127
966,ORD_0382,2025-08-17 23:51:00,it001,3,N,47,331
967,ORD_0383,2025-08-18 14:58:00,it024,3,Y,25,606
968,ORD_0384,2025-08-19 15:00:00,it029,3,Y,64,177
969,ORD_0385,2025-08-20 16:53:00,it028,2,N,77,524
970,ORD_0385,2025-08-20 16:53:00,it021,2,Y,77,604
971,ORD_0385,2025-08-20 16:53:00,it017,3,Y,77,807
972,ORD_0385,2025-08-20 16:53:00,it021,2,N,77,139
973,ORD_0386,2025-08-21 22:33:00,it024,1,Y,75,274
974,ORD_0386,2025-08-21 22:33:00,it009,3,Y,75,883
975,ORD_0386,2025-08-21 22:33:00,it025,3,Y,75,405
976,ORD_0386,2025-08-21 22:33:00,it021,3,Y,75,619
977,ORD_0387,2025-08-22 15:45:00,it018,1,N,7,862
978,ORD_0387,2025-08-22 15:45:00,it015,3,N,7,261
979,ORD_0387,2025-08-22 15:45:00,it029,3,Y,7,147
980,ORD_0387,2025-08-22 15:45:00,it007,2,N,7,799
981,ORD_0388,2025-08-24 01:19:00,it017,1,Y,68,608
982,ORD_0388,2025-08-24 01:19:00,it027,2,Y,68,152
983,ORD_0388,2025-08-24 01:19:00,it025,3,Y,68,36
984,ORD_0389,2025-08-24 14:52:00,it017,1,N,26,579
985,ORD_0389,2025-08-24 14:52:00,it015,3,N,26,91
986,ORD_0389,2025-08-24 14:52:00,it004,1,Y,26,341
987,ORD_0389,2025-08-24 14:52:00,it022,3,Y,26,10
988,ORD_0390,2025-08-26 00:57:00,it023,1,N,29,147
989,ORD_0390,2025-08-26 00:57:00,it016,2,Y,29,416
990,ORD_0390,2025-08-26 00:57:00,it026,1,Y,29,560
991,ORD_0390,2025-08-26 00:57:00,it017,2,N,29,891
992,ORD_0391,2025-08-26 22:57:00,it020,1,Y,31,430
993,ORD_0391,2025-08-26 22:57:00,it021,3,Y,31,597
994,ORD_0392,2025-08-27 18:12:00,it023,1,N,16,37
995,ORD_0392,2025-08-27 18:12:00,it026,3,N,16,737
996,ORD_0393,2025-08-28 14:04:00,it018,2,Y,84,9
997,ORD_0393,2025-08-28 14:04:00,it030,3,N,84,810
998,ORD_0393,2025-08-28 14:04:00,it006,3,N,84,775
999,ORD_0394,2025-08-29 19:56:00,it020,3,Y,1,585
1000,ORD_0394,2025-08-29 19:56:00,it020,1,N,1,235
1001,ORD_0394,2025-08-29 19:56:00,it017,2,Y,1,51
1002,ORD_0395,2025-08-30 21:36:00,it013,2,N,1,464
1003,ORD_0395,2025-08-30 21:36:00,it017,2,Y,1,899
1004,ORD_0395,2025-08-30 21:36:00,it005,1,Y,1,761
1005,ORD_0395,2025-08-30 21:36:00,it017,3,N,1,326
1006,ORD_0396,2025-08-31 14:33:00,it013,1,Y,82,393
1007,ORD_0397,2025-09-01 20:32:00,it014,2,N,16,250
1008,ORD_0397,2025-09-01 20:32:00,it020,3,Y,16,397
1009,ORD_0398,2025-09-02 12:18:00,it022,1,N,49,824
1010,ORD_0398,2025-09-02 12:18:00,it021,3,N,49,337
1011,ORD_0398,2025-09-02 12:18:00,it025,3,Y,49,456
1012,ORD_0399,2025-09-03 13:40:00,it023,2,N,79,151
1013,ORD_0399,2025-09-03 13:40:00,it024,1,N,79,329
1014,ORD_0400,2025-09-04 22:55:00,it027,3,N,55,512
1015,ORD_0400,2025-09-04 22:55:00,it017,1,Y,55,525
1016,ORD_0401,2025-09-05 16:23:00,it019,3,Y,16,703
1017,ORD_0401,2025-09-05 16:23:00,it025,2,Y,16,163
1018,ORD_0401,2025-09-05 16:23:00,it019,2,N,16,163
1019,ORD_0402,2025-09-06 21:39:00,it001,3,Y,21,205
1020,ORD_0402,2025-09-06 21:39:00,it031,1,Y,21,130
1021,ORD_0402,2025-09-06 21:39:00,it010,1,Y,21,62
1022,ORD_0403,2025-09-07 14:15:00,it003,2,Y,66,7
1023,ORD_0403,2025-09-07 14:15:00,it018,2,Y,66,872
1024,ORD_0403,2025-09-07 14:15:00,it032,1,N,66,319
1025,ORD_0403,2025-09-07 14:15:00,it005,3,N,66,545
1026,ORD_0404,2025-09-08 23:20:00,it020,2,N,27,3
1027,ORD_0404,2025-09-08 23:20:00,it024,2,N,27,547
1028,ORD_0405,2025-09-09 23:11:00,it018,2,Y,5,314
1029,ORD_0405,2025-09-09 23:11:00,it002,1,N,5,512
1030,ORD_0405,2025-09-09 23:11:00,it023,2,Y,5,678
1031,ORD_0405,2025-09-09 23:11:00,it018,1,N,5,418
1032,ORD_0406,2025-09-10 22:44:00,it030,3,Y,54,784
1033,ORD_0406,2025-09-10 22:44:00,it012,2,N,54,167
1034,ORD_0407,2025-09-11 22:38:00,it027,3,N,96,239
1035,ORD_0408,2025-09-12 16:02:00,it021,1,Y,90,121
1036,ORD_0408,2025-09-12 16:02:00,it011,1,Y,90,186
1037,ORD_0408,2025-09-12 16:02:00,it017,3,N,90,549
1038,ORD_0409,2025-09-13 13:33:00,it031,3,Y,95,645
1039,ORD_0409,2025-09-13 13:33:00,it019,1,Y,95,109
1040,ORD_0409,2025-09-13 13:33:00,it017,3,Y,95,82
1041,ORD_0409,2025-09-13 13:33:00,it027,3,N,95,54
1042,ORD_0410,2025-09-15 00:44:00,it015,3,N,61,535
1043,ORD_0410,2025-09-15 00:44:00,it003,1,N,61,348
1044,ORD_0410,2025-09-15 00:44:00,it021,3,N,61,841
1045,ORD_0411,2025-09-15 22:40:00,it021,2,N,61,887
1046,ORD_0411,2025-09-15 22:40:00,it022,2,N,61,573
1047,ORD_0411,2025-09-15 22:40:00,it027,1,N,61,257
1048,ORD_0411,2025-09-15 22:40:00,it020,2,Y,61,436
1049,ORD_0412,2025-09-16 23:16:00,it029,2,Y,27,251
1050,ORD_0412,2025-09-16 23:16:00,it032,2,N,27,407
1051,ORD_0412,2025-09-16 23:16:00,it018,1,Y,27,844
1052,ORD_0413,2025-09-18 00:01:00,it021,1,N,66,868
1053,ORD_0413,2025-09-18 00:01:00,it004,2,Y,66,397
1054,ORD_0414,2025-09-18 18:28:00,it002,1,Y,88,150
1055,ORD_0414,2025-09-18 18:28:00,it023,1,Y,88,10
1056,ORD_0415,2025-09-20 01:47:00,it026,2,Y,93,565
1057,ORD_0415,2025-09-20 01:47:00,it004,2,N,93,265
1058,ORD_0415,2025-09-20 01:47:00,it024,1,N,93,238
1059,ORD_0416,2025-09-20 22:20:00,it021,1,N,40,783
1060,ORD_0417,2025-09-22 01:52:00,it015,1,N,11,125
1061,ORD_0417,2025-09-22 01:52:00,it030,2,N,11,479
1062,ORD_0417,2025-09-22 01:52:00,it026,1,Y,11,751
1063,ORD_0418,2025-09-22 20:53:00,it029,2,N,75,722
1064,ORD_0418,2025-09-22 20:53:00,it017,2,N,75,233
1065,ORD_0419,2025-09-23 15:45:00,it032,2,Y,97,10
1066,ORD_0419,2025-09-23 15:45:00,it031,2,Y,97,568
1067,ORD_0420,2025-09-24 20:15:00,it006,1,N,2,760
1068,ORD_0420,2025-09-24 20:15:00,it018,3,N,2,798
1069,ORD_0420,2025-09-24 20:15:00,it031,2,Y,2,816
1070,ORD_0420,2025-09-24 20:15:00,it022,2,N,2,708
1071,ORD_0421,2025-09-25 18:16:00,it027,1,Y,55,179
1072,ORD_0421,2025-09-25 18:16:00,it008,1,Y,55,488
1073,ORD_0421,2025-09-25 18:16:00,it032,2,N,55,162
1074,ORD_0421,2025-09-25 18:16:00,it022,2,N,55,59
1075,ORD_0422,2025-09-26 20:07:00,it024,3,Y,12,503
1076,ORD_0423,2025-09-27 14:13:00,it013,1,Y,17,191
1077,ORD_0423,2025-09-27 14:13:00,it021,2,N,17,590
1078,ORD_0424,2025-09-28 23:21:00,it020,2,Y,82,62
1079,ORD_0425,2025-09-30 01:35:00,it017,2,N,95,62
1080,ORD_0425,2025-09-30 01:35:00,it015,3,N,95,801
1081,ORD_0425,2025-09-30 01:35:00,it018,2,N,95,187
1082,ORD_0425,2025-09-30 01:35:00,it013,2,Y,95,350
1083,ORD_0426,2025-09-30 17:15:00,it006,3,N,46,463
1084,ORD_0426,2025-09-30 17:15:00,it013,2,Y,46,305
1085,ORD_0426,2025-09-30 17:15:00,it018,2,Y,46,776
1086,ORD_0427,2025-10-01 20:08:00,it029,2,N,83,372
1087,ORD_0427,2025-10-01 20:08:00,it022,2,N,83,23
1088,ORD_0428,2025-10-03 00:06:00,it022,2,N,1,555
1089,ORD_0428,2025-10-03 00:06:00,it003,3,Y,1,169
1090,ORD_0429,2025-10-03 13:23:00,it023,1,Y,94,633
1091,ORD_0429,2025-10-03 13:23:00,it018,1,Y,94,171
1092,ORD_0430,2025-10-04 20:09:00,it017,2,N,70,92
1093,ORD_0430,2025-10-04 20:09:00,it022,1,N,70,135
1094,ORD_0430,2025-10-04 20:09:00,it020,3,Y,70,638
1095,ORD_0431,2025-10-05 19:10:00,it021,2,N,34,637
1096,ORD_0431,2025-10-05 19:10:00,it032,3,N,34,284
1097,ORD_0431,2025-10-05 19:10:00,it022,1,Y,34,248
1098,ORD_0432,2025-10-06 20:07:00,it024,1,N,64,257
1099,ORD_0432,2025-10-06 20:07:00,it007,2,N,64,237
1100,ORD_0433,2025-10-07 13:49:00,it009,3,Y,12,529
1101,ORD_0433,2025-10-07 13:49:00,it019,1,N,12,96
1102,ORD_0433,2025-10-07 13:49:00,it022,1,Y,12,170
1103,ORD_0433,2025-10-07 13:49:00,it017,3,Y,12,675
1104,ORD_0434,2025-10-08 19:26:00,it018,2,Y,71,366
1105,ORD_0434,2025-10-08 19:26:00,it031,2,N,71,649
1106,ORD_0434,2025-10-08 19:26:00,it023,3,Y,71,753
1107,ORD_0434,2025-10-08 19:26:00,it028,3,N,71,880
1108,ORD_0435,2025-10-09 13:36:00,it022,3,N,83,82
1109,ORD_0435,2025-10-09 13:36:00,it017,2,N,83,128
1110,ORD_0435,2025-10-09 13:36:00,it018,3,N,83,727
1111,ORD_0435,2025-10-09 13:36:00,it029,3,N,83,651
1112,ORD_0436,2025-10-10 18:47:00,it028,2,Y,45,565
1113,ORD_0436,2025-10-10 18:47:00,it021,3,Y,45,361
1114,ORD_0437,2025-10-11 17:56:00,it014,1,N,33,40
1115,ORD_0437,2025-10-11 17:56:00,it018,2,Y,33,294
1116,ORD_0438,2025-10-12 15:26:00,it018,2,N,38,95
1117,ORD_0438,2025-10-12 15:26:00,it017,3,Y,38,588
1118,ORD_0438,2025-10-12 15:26:00,it024,1,Y,38,488
1119,ORD_0439,2025-10-13 23:36:00,it006,2,Y,14,328
1120,ORD_0440,2025-10-14 22:17:00,it023,2,N,30,140
1121,ORD_0440,2025-10-14 22:17:00,it018,1,Y,30,805
1122,ORD_0440,2025-10-14 22:17:00,it022,1,Y,30,277
1123,ORD_0440,2025-10-14 22:17:00,it028,2,Y,30,725
1124,ORD_0441,2025-10-16 00:52:00,it010,1,N,25,335
1125,ORD_0441,2025-10-16 00:52:00,it031,2,Y,25,809
1126,ORD_0441,2025-10-16 00:52:00,it008,1,N,25,481
1127,ORD_0442,2025-10-16 14:14:00,it023,2,Y,33,428
1128,ORD_0442,2025-10-16 14:14:00,it022,3,N,33,459
1129,ORD_0442,2025-10-16 14:14:00,it030,2,Y,33,787
1130,ORD_0442,2025-10-16 14:14:00,it027,2,Y,33,42
1131,ORD_0443,2025-10-18 01:03:00,it026,1,N,4,517
1132,ORD_0443,2025-10-18 01:03:00,it001,2,Y,4,268
1133,ORD_0443,2025-10-18 01:03:00,it023,3,N,4,178
1134,ORD_0443,2025-10-18 01:03:00,it029,3,Y,4,3
1135,ORD_0444,2025-10-18 19:26:00,it030,2,Y,75,695
1136,ORD_0444,2025-10-18 19:26:00,it031,3,N,75,863
1137,ORD_0445,2025-10-19 12:32:00,it011,1,Y,97,463
1138,ORD_0446,2025-10-20 22:54:00,it021,3,N,83,20
1139,ORD_0447,2025-10-22 01:55:00,it002,3,N,22,336
1140,ORD_0447,2025-10-22 01:55:00,it005,3,Y,22,430
1141,ORD_0447,2025-10-22 01:55:00,it032,3,Y,22,22
1142,ORD_0447,2025-10-22 01:55:00,it007,2,N,22,435
1143,ORD_0448,2025-10-22 16:52:00,it020,2,Y,64,713
1144,ORD_0449,2025-10-23 20:44:00,it017,2,Y,35,575
1145,ORD_0449,2025-10-23 20:44:00,it018,1,N,35,781
1146,ORD_0449,2025-10-23 20:44:00,it024,3,N,35,699
1147,ORD_0449,2025-10-23 20:44:00,it023,3,N,35,584
1148,ORD_0450,2025-10-24 15:36:00,it017,2,N,89,703
1149,ORD_0450,2025-10-24 15:36:00,it026,2,N,89,175
1150,ORD_0451,2025-10-25 14:59:00,it031,2,Y,77,65
1151,ORD_0452,2025-10-26 20:44:00,it017,3,Y,22,424
1152,ORD_0452,2025-10-26 20:44:00,it022,1,N,22,674
1153,ORD_0453,2025-10-27 14:25:00,it020,1,N,13,49
1154,ORD_0453,2025-10-27 14:25:00,it011,1,N,13,793
1155,ORD_0453,2025-10-27 14:25:00,it021,2,N,13,790
1156,ORD_0454,2025-10-28 19:32:00,it027,3,N,29,563
1157,ORD_0455,2025-10-29 17:23:00,it020,2,Y,87,15
1158,ORD_0455,2025-10-29 17:23:00,it013,2,Y,87,736
1159,ORD_0455,2025-10-29 17:23:00,it028,3,Y,87,656
1160,ORD_0456,2025-10-30 12:31:00,it015,3,Y,31,431
1161,ORD_0457,2025-10-31 20:20:00,it018,2,Y,34,9
1162,ORD_0457,2025-10-31 20:20:00,it019,3,N,34,220
1163,ORD_0457,2025-10-31 20:20:00,it019,3,N,34,6
1164,ORD_0458,2025-11-01 17:25:00,it031,1,N,31,248
1165,ORD_0459,2025-11-03 01:19:00,it012,2,Y,22,530
1166,ORD_0459,2025-11-03 01:19:00,it021,2,N,22,860
1167,ORD_0459,2025-11-03 01:19:00,it022,2,Y,22,716
1168,ORD_0460,2025-11-03 23:11:00,it006,3,N,4,580
1169,ORD_0460,2025-11-03 23:11:00,it026,2,N,4,618
1170,ORD_0461,2025-11-04 14:05:00,it031,2,N,8,181
1171,ORD_0461,2025-11-04 14:05:00,it022,1,Y,8,420
1172,ORD_0462,2025-11-05 21:47:00,it031,2,N,37,12
1173,ORD_0462,2025-11-05 21:47:00,it018,3,N,37,885
1174,ORD_0463,2025-11-07 01:28:00,it017,1,Y,83,782
1175,ORD_0464,2025-11-07 22:24:00,it020,1,N,87,659
1176,ORD_0464,2025-11-07 22:24:00,it008,1,Y,87,209
1177,ORD_0464,2025-11-07 22:24:00,it027,2,Y,87,873
1178,ORD_0464,2025-11-07 22:24:00,it004,2,Y,87,668
1179,ORD_0465,2025-11-08 21:51:00,it032,3,Y,55,637
1180,ORD_0465,2025-11-08 21:51:00,it022,3,Y,55,239
1181,ORD_0466,2025-11-09 14:42:00,it008,3,N,72,870
1182,ORD_0466,2025-11-09 14:42:00,it021,1,N,72,502
1183,ORD_0466,2025-11-09 14:42:00,it016,2,Y,72,538
1184,ORD_0466,2025-11-09 14:42:00,it012,3,Y,72,4
1185,ORD_0467,2025-11-10 22:59:00,it021,2,N,68,26
1186,ORD_0467,2025-11-10 22:59:00,it008,3,Y,68,829
1187,ORD_0467,2025-11-10 22:59:00,it006,3,Y,68,604
1188,ORD_0467,2025-11-10 22:59:00,it016,1,Y,68,429
1189,ORD_0468,2025-11-11 21:44:00,it011,2,Y,42,673
1190,ORD_0468,2025-11-11 21:44:00,it016,2,Y,42,796
1191,ORD_0469,2025-11-12 19:24:00,it017,1,N,5,840
1192,ORD_0469,2025-11-12 19:24:00,it021,2,N,5,266
1193,ORD_0469,2025-11-12 19:24:00,it019,3,Y,5,571
1194,ORD_0470,2025-11-13 19:26:00,it018,3,Y,18,697
1195,ORD_0470,2025-11-13 19:26:00,it023,3,N,18,18
1196,ORD_0471,2025-11-14 12:34:00,it024,3,Y,57,675
1197,ORD_0472,2025-11-15 23:07:00,it023,3,Y,72,780
1198,ORD_0472,2025-11-15 23:07:00,it019,1,Y,72,56
1199,ORD_0472,2025-11-15 23:07:00,it021,2,N,72,726
1200,ORD_0473,2025-11-17 01:09:00,it027,3,Y,38,114
1201,ORD_0473,2025-11-17 01:09:00,it025,2,N,38,566
1202,ORD_0473,2025-11-17 01:09:00,it022,1,Y,38,697
1203,ORD_0473,2025-11-17 01:09:00,it017,3,Y,38,553
1204,ORD_0474,2025-11-17 18:48:00,it022,2,N,45,823
1205,ORD_0474,2025-11-17 18:48:00,it017,1,N,45,399
1206,ORD_0474,2025-11-17 18:48:00,it023,3,Y,45,884
1207,ORD_0474,2025-11-17 18:48:00,it011,3,N,45,694
1208,ORD_0475,2025-11-18 13:37:00,it021,2,N,19,832
1209,ORD_0475,2025-11-18 13:37:00,it026,1,Y,19,141
1210,ORD_0476,2025-11-19 23:44:00,it017,2,Y,93,23
1211,ORD_0476,2025-11-19 23:44:00,it001,3,Y,93,606
1212,ORD_0476,2025-11-19 23:44:00,it021,3,Y,93,662
1213,ORD_0476,2025-11-19 23:44:00,it011,2,Y,93,42
1214,ORD_0477,2025-11-20 16:03:00,it006,2,N,65,302
1215,ORD_0477,2025-11-20 16:03:00,it029,1,Y,65,401
1216,ORD_0478,2025-11-21 15:38:00,it014,3,N,22,542
1217,ORD_0478,2025-11-21 15:38:00,it023,2,Y,22,526
1218,ORD_0479,2025-11-22 18:18:00,it004,1,Y,45,69
1219,ORD_0479,2025-11-22 18:18:00,it020,1,Y,45,201
1220,ORD_0479,2025-11-22 18:18:00,it026,1,N,45,554
1221,ORD_0479,2025-11-22 18:18:00,it022,2,N,45,53
1222,ORD_0480,2025-11-23 20:32:00,it012,3,Y,5,382
1223,ORD_0481,2025-11-24 12:10:00,it024,2,N,28,126
1224,ORD_0481,2025-11-24 12:10:00,it024,1,N,28,270
1225,ORD_0482,2025-11-25 17:47:00,it018,3,N,36,442
1226,ORD_0482,2025-11-25 17:47:00,it020,3,Y,36,555
1227,ORD_0482,2025-11-25 17:47:00,it030,2,Y,36,383
1228,ORD_0482,2025-11-25 17:47:00,it028,2,N,36,126
1229,ORD_0483,2025-11-26 22:55:00,it019,1,N,24,823
1230,ORD_0483,2025-11-26 22:55:00,it018,3,N,24,296
1231,ORD_0484,2025-11-27 17:18:00,it017,1,Y,11,22
1232,ORD_0484,2025-11-27 17:18:00,it031,3,Y,11,229
1233,ORD_0485,2025-11-28 19:49:00,it018,3,N,47,300
1234,ORD_0486,2025-11-29 14:15:00,it016,2,Y,61,206
1235,ORD_0486,2025-11-29 14:15:00,it030,1,N,61,862
1236,ORD_0487,2025-11-30 19:17:00,it018,1,N,36,640
1237,ORD_0488,2025-12-02 01:49:00,it016,3,Y,40,135
1238,ORD_0488,2025-12-02 01:49:00,it012,1,N,40,138
1239,ORD_0488,2025-12-02 01:49:00,it030,1,N,40,3
1240,ORD_0488,2025-12-02 01:49:00,it027,1,N,40,743
1241,ORD_0489,2025-12-03 01:49:00,it027,3,Y,65,601
